checkpoint,source_class,target_class,n_source,n_target,latent_dim,target_total_variance,transported_total_variance,total_variance_ratio,target_mean_variance,transported_mean_variance,mean_variance_ratio,target_mean_sq_radius,transported_mean_sq_radius,mean_sq_radius_ratio,target_var_per_dim,transported_var_per_dim
models/latent10.eqx,0,1,980,1135,10,0.21540503203868866,0.005993787199258804,0.027825658779993958,0.021540503948926926,0.0005993787199258804,0.027825646191498573,0.2154049575328827,0.0059937890619039536,0.027825677051709453,"[0.01424084510654211, 0.01518735010176897, 0.021551255136728287, 0.02242770418524742, 0.023835280910134315, 0.022585637867450714, 0.033487483859062195, 0.03346198797225952, 0.010926739312708378, 0.017700746655464172]","[0.0002517246175557375, 0.0001328256184933707, 0.0006361575215123594, 0.0003840797289740294, 0.0010654381476342678, 0.0006651115836575627, 0.0015092113753780723, 0.0007065401296131313, 0.00027491015498526394, 0.00036778845242224634]"
models/latent10.eqx,0,2,980,1032,10,0.22913432121276855,0.01487793494015932,0.06493105970376842,0.022913431748747826,0.0014877935172989964,0.06493103627176836,0.22913432121276855,0.014877932146191597,0.06493104751018874,"[0.023408764973282814, 0.022528687492012978, 0.023166660219430923, 0.020946860313415527, 0.026321077719330788, 0.036566417664289474, 0.026568744331598282, 0.01774797961115837, 0.012188111431896687, 0.01969102770090103]","[0.0007862136117182672, 0.0008495384245179594, 0.0013294232776388526, 0.0009942573960870504, 0.0014023738913238049, 0.0038936438504606485, 0.00340625480748713, 0.0006643306696787477, 0.0009214377496391535, 0.0006304616690613329]"
models/latent10.eqx,0,3,980,1010,10,0.17165999114513397,0.012596073560416698,0.07337803493177804,0.017165999859571457,0.0012596073793247342,0.073377994631781,0.17165999114513397,0.012596075423061848,0.07337804578255945,"[0.014033440500497818, 0.018079601228237152, 0.01967022567987442, 0.016959993168711662, 0.01790417917072773, 0.020511697977781296, 0.01769704930484295, 0.017831701785326004, 0.012223917990922928, 0.01674819178879261]","[0.0005060281837359071, 0.0007048044353723526, 0.0017833374440670013, 0.0017144099110737443, 0.0010009754914790392, 0.0015837263781577349, 0.0025013606064021587, 0.0008931695483624935, 0.0012872861698269844, 0.0006209762650541961]"
models/latent10.eqx,0,4,980,982,10,0.1282348334789276,0.007439495529979467,0.05801461855569679,0.012823482975363731,0.0007439495529979467,0.05801457952425361,0.1282348781824112,0.007439495529979467,0.05801459833143813,"[0.006962688639760017, 0.011367345228791237, 0.01442196685820818, 0.013623315840959549, 0.01926424540579319, 0.009851427748799324, 0.009097668342292309, 0.02121863141655922, 0.01207784004509449, 0.01034970860928297]","[0.00016737398982513696, 0.0005379828508011997, 0.0005461778491735458, 0.0011030263267457485, 0.0014991974458098412, 0.0008249406819231808, 0.0006371664348989725, 0.0010574513580650091, 0.000683470512740314, 0.00038270841469056904]"
models/latent10.eqx,0,5,980,892,10,0.22379444539546967,0.03276350349187851,0.1463999786499704,0.022379444912075996,0.0032763504423201084,0.14639992149907918,0.22379446029663086,0.03276350721716881,0.1463999855480882,"[0.018791338428854942, 0.02337009459733963, 0.022233234718441963, 0.02319040149450302, 0.027289096266031265, 0.039295487105846405, 0.0223347470164299, 0.01815083995461464, 0.017295904457569122, 0.011843309737741947]","[0.0013204319402575493, 0.0011395736364647746, 0.0030365174170583487, 0.0039260415360331535, 0.0032994349021464586, 0.009394016116857529, 0.005314120557159185, 0.0011761491186916828, 0.0035709207877516747, 0.0005862966645509005]"
models/latent10.eqx,0,6,980,958,10,0.16089516878128052,0.01751866564154625,0.10888247723917799,0.01608951762318611,0.0017518665408715606,0.1088824098444631,0.16089513897895813,0.0175186600536108,0.10888246267699403,"[0.02057417295873165, 0.01605001650750637, 0.015956129878759384, 0.017666449770331383, 0.01941654458642006, 0.015350669622421265, 0.012180240824818611, 0.014317026361823082, 0.008422847837209702, 0.020961055532097816]","[0.001442679320462048, 0.0015969241503626108, 0.0009255493641830981, 0.002526466269046068, 0.0024561805184930563, 0.0019722417928278446, 0.0015251002041622996, 0.001461182488128543, 0.0008546651224605739, 0.002757675712928176]"
models/latent10.eqx,0,7,980,1028,10,0.1773773729801178,0.008532900363206863,0.04810590967036262,0.01773773692548275,0.0008532900246791542,0.04810588561579283,0.1773773431777954,0.008532899431884289,0.0481059125024336,"[0.014211801812052727, 0.013687924481928349, 0.014611589722335339, 0.02535974234342575, 0.018898820504546165, 0.01643672026693821, 0.014090261422097683, 0.03244195878505707, 0.010678938589990139, 0.016959620639681816]","[0.00037845404585823417, 0.0002861492394004017, 0.0005919042741879821, 0.0016691460041329265, 0.001170340459793806, 0.00102079170756042, 0.0009789330651983619, 0.001448355382308364, 0.00037015212001278996, 0.0006186745595186949]"
models/latent10.eqx,0,8,980,974,10,0.0995137095451355,0.005190983414649963,0.05216349502739206,0.009951370768249035,0.0005190983647480607,0.05216345116692757,0.0995137095451355,0.005190982483327389,0.05216348566865661,"[0.009209385141730309, 0.008567523211240768, 0.011159433051943779, 0.008066746406257153, 0.01744701713323593, 0.011420478112995625, 0.008412024937570095, 0.009478962980210781, 0.006861951667815447, 0.008890188299119473]","[0.0002825563424266875, 0.00029111906769685447, 0.0007102525560185313, 0.00060219009174034, 0.000836973893456161, 0.0006421347497962415, 0.0007704801973886788, 0.0004004525544587523, 0.00045262183994054794, 0.0002022023982135579]"
models/latent10.eqx,0,9,980,1009,10,0.08742792904376984,0.0036494836676865816,0.04174276218337376,0.008742792531847954,0.000364948355127126,0.04174271965970932,0.08742792904376984,0.0036494839005172253,0.041742764846488624,"[0.005507464520633221, 0.005745526868849993, 0.012778883799910545, 0.01095517072826624, 0.011045225895941257, 0.006127462722361088, 0.005203793756663799, 0.01575651206076145, 0.005270696710795164, 0.009037192910909653]","[0.00011443137191236019, 0.00016384605260100216, 0.0006127264350652695, 0.0006290879100561142, 0.00043110206024721265, 0.00021963761537335813, 0.00025540823116898537, 0.0007145698182284832, 0.00019596626225393265, 0.0003127078234683722]"
models/latent10.eqx,1,0,1135,980,10,0.12680429220199585,0.0039239623583853245,0.030945025446648948,0.01268042903393507,0.00039239623583853245,0.03094500393782988,0.12680432200431824,0.0039239623583853245,0.030945018173761576,"[0.010241665877401829, 0.009192955680191517, 0.012219666503369808, 0.017281806096434593, 0.011585887521505356, 0.016481731086969376, 0.0160048920661211, 0.011571918614208698, 0.013519929721951485, 0.008703847415745258]","[0.0001821267796913162, 0.00018532766262069345, 0.0003998956526629627, 0.0006578833563253284, 0.00031298879184760153, 0.0005597232957370579, 0.0009210240095853806, 0.0002759058843366802, 0.00032308977097272873, 0.00010599695815471932]"
models/latent10.eqx,1,2,1135,1032,10,0.22913432121276855,0.016852043569087982,0.07354656755228699,0.022913431748747826,0.0016852043336257339,0.07354653884407508,0.22913432121276855,0.01685204915702343,0.07354659193944633,"[0.023408764973282814, 0.022528687492012978, 0.023166660219430923, 0.020946860313415527, 0.026321077719330788, 0.036566417664289474, 0.026568744331598282, 0.01774797961115837, 0.012188111431896687, 0.01969102770090103]","[0.0011878968216478825, 0.000635437318123877, 0.0016949385171756148, 0.0011788815027102828, 0.002000987995415926, 0.00404896168038249, 0.003263092366978526, 0.0010859740432351828, 0.0004008124233223498, 0.0013550622388720512]"
models/latent10.eqx,1,3,1135,1010,10,0.17165999114513397,0.00918214488774538,0.05349029958343133,0.017165999859571457,0.0009182145004160702,0.05349026989542886,0.17165999114513397,0.009182143025100231,0.05349028873264992,"[0.014033440500497818, 0.018079601228237152, 0.01967022567987442, 0.016959993168711662, 0.01790417917072773, 0.020511697977781296, 0.01769704930484295, 0.017831701785326004, 0.012223917990922928, 0.01674819178879261]","[0.0005677058943547308, 0.000387767591746524, 0.0014114788500592113, 0.001035830588079989, 0.0012432604562491179, 0.0009112638654187322, 0.0015547906514257193, 0.0006066422793082893, 0.0005403776303865016, 0.0009230260038748384]"
models/latent10.eqx,1,4,1135,982,10,0.1282348334789276,0.008824953809380531,0.06881868897692152,0.012823482975363731,0.000882495369296521,0.0688186417688188,0.1282348781824112,0.008824952878057957,0.06881865772366615,"[0.006962688639760017, 0.011367345228791237, 0.01442196685820818, 0.013623315840959549, 0.01926424540579319, 0.009851427748799324, 0.009097668342292309, 0.02121863141655922, 0.01207784004509449, 0.01034970860928297]","[0.00018798664677888155, 0.0005143707967363298, 0.0005291248671710491, 0.0009335961076430976, 0.0011130194179713726, 0.0011305571533739567, 0.000884605513419956, 0.0024955864064395428, 0.0006833940860815346, 0.0003527120570652187]"
models/latent10.eqx,1,5,1135,892,10,0.22379444539546967,0.01549374870955944,0.06923204903437069,0.022379444912075996,0.0015493748942390084,0.06923202108032411,0.22379446029663086,0.015493747778236866,0.06923204026310617,"[0.018791338428854942, 0.02337009459733963, 0.022233234718441963, 0.02319040149450302, 0.027289096266031265, 0.039295487105846405, 0.0223347470164299, 0.01815083995461464, 0.017295904457569122, 0.011843309737741947]","[0.0011724196374416351, 0.00122205656953156, 0.0014217791613191366, 0.0018094333354383707, 0.002035710960626602, 0.0029762270860373974, 0.002432877430692315, 0.0007794543635100126, 0.0013105010148137808, 0.00033328915014863014]"
models/latent10.eqx,1,6,1135,958,10,0.16089516878128052,0.006879853550344706,0.04275984900515334,0.01608951762318611,0.0006879853317514062,0.042759821659398636,0.16089513897895813,0.00687985448166728,0.04275986271386609,"[0.02057417295873165, 0.01605001650750637, 0.015956129878759384, 0.017666449770331383, 0.01941654458642006, 0.015350669622421265, 0.012180240824818611, 0.014317026361823082, 0.008422847837209702, 0.020961055532097816]","[0.000818768865428865, 0.0006317039369605482, 0.00040495910798199475, 0.0010821399046108127, 0.0008792009903118014, 0.0006572061683982611, 0.0006729148444719613, 0.0006397959659807384, 0.0002864320995286107, 0.0008067321614362299]"
models/latent10.eqx,1,7,1135,1028,10,0.1773773729801178,0.012942727655172348,0.07296718125908475,0.01773773692548275,0.001294272718951106,0.07296714314328741,0.1773773431777954,0.012942732311785221,0.0729672197713537,"[0.014211801812052727, 0.013687924481928349, 0.014611589722335339, 0.02535974234342575, 0.018898820504546165, 0.01643672026693821, 0.014090261422097683, 0.03244195878505707, 0.010678938589990139, 0.016959620639681816]","[0.0004259013803675771, 0.0007147089927457273, 0.0009788633324205875, 0.0011826460249722004, 0.0012186060193926096, 0.0010593372862786055, 0.00185928656719625, 0.0034810807555913925, 0.00029168682522140443, 0.0017306108493357897]"
models/latent10.eqx,1,8,1135,974,10,0.0995137095451355,0.0038175659719854593,0.03836220763765103,0.009951370768249035,0.000381756603019312,0.03836217424594465,0.0995137095451355,0.0038175666704773903,0.038362214656702615,"[0.009209385141730309, 0.008567523211240768, 0.011159433051943779, 0.008066746406257153, 0.01744701713323593, 0.011420478112995625, 0.008412024937570095, 0.009478962980210781, 0.006861951667815447, 0.008890188299119473]","[0.0002176653069909662, 0.00025862743495963514, 0.00036873595672659576, 0.0003271188179496676, 0.0011434846092015505, 0.0002709406253416091, 0.000461230258224532, 0.00039003032725304365, 0.00015788293967489153, 0.00022184995759744197]"
models/latent10.eqx,1,9,1135,1009,10,0.08742792904376984,0.0028046618681401014,0.03207969784963109,0.008742792531847954,0.00028046619263477623,0.03207966685889387,0.08742792904376984,0.0028046611696481705,0.03207968986028652,"[0.005507464520633221, 0.005745526868849993, 0.012778883799910545, 0.01095517072826624, 0.011045225895941257, 0.006127462722361088, 0.005203793756663799, 0.01575651206076145, 0.005270696710795164, 0.009037192910909653]","[0.00010022614878835157, 0.00012018847337458283, 0.0003634464228525758, 0.00025199580704793334, 0.00044455198803916574, 0.00011373018060112372, 0.00018422269204165787, 0.0008332580327987671, 6.526675133500248e-05, 0.00032777516753412783]"
models/latent10.eqx,2,0,1032,980,10,0.12680429220199585,0.012708120048046112,0.10021836662767497,0.01268042903393507,0.0012708120048046112,0.10021829696934753,0.12680432200431824,0.012708121910691261,0.10021835776287592,"[0.010241665877401829, 0.009192955680191517, 0.012219666503369808, 0.017281806096434593, 0.011585887521505356, 0.016481731086969376, 0.0160048920661211, 0.011571918614208698, 0.013519929721951485, 0.008703847415745258]","[0.0005076562520116568, 0.0006473729736171663, 0.0008332710713148117, 0.0017773016588762403, 0.0009951067622750998, 0.0027154937852174044, 0.0031953805591911077, 0.0005403384566307068, 0.0010007633827626705, 0.0004954356700181961]"
models/latent10.eqx,2,1,1032,1135,10,0.21540503203868866,0.015888869762420654,0.0737627569533255,0.021540503948926926,0.001588886952959001,0.07376272250171421,0.2154049575328827,0.015888875350356102,0.07376280840844854,"[0.01424084510654211, 0.01518735010176897, 0.021551255136728287, 0.02242770418524742, 0.023835280910134315, 0.022585637867450714, 0.033487483859062195, 0.03346198797225952, 0.010926739312708378, 0.017700746655464172]","[0.0007572784670628607, 0.0007030433625914156, 0.0017943994607776403, 0.001278476556763053, 0.002334671327844262, 0.0018410305492579937, 0.0035189029294997454, 0.0022028114181011915, 0.0004414608411025256, 0.0010167948203161359]"
models/latent10.eqx,2,3,1032,1010,10,0.17165999114513397,0.02044355869293213,0.11909331560383507,0.017165999859571457,0.0020443559624254704,0.11909325342054224,0.17165999114513397,0.02044355869293213,0.11909331560383507,"[0.014033440500497818, 0.018079601228237152, 0.01967022567987442, 0.016959993168711662, 0.01790417917072773, 0.020511697977781296, 0.01769704930484295, 0.017831701785326004, 0.012223917990922928, 0.01674819178879261]","[0.0012402251595631242, 0.0016365944175049663, 0.002567284507676959, 0.001991952769458294, 0.0025200238451361656, 0.0030766890849918127, 0.003056702669709921, 0.0014714228454977274, 0.001379815861582756, 0.0015028466004878283]"
models/latent10.eqx,2,4,1032,982,10,0.1282348334789276,0.008832482621073723,0.06887740010011502,0.012823482975363731,0.0008832482853904366,0.06887735557599772,0.1282348781824112,0.008832482621073723,0.06887737608902282,"[0.006962688639760017, 0.011367345228791237, 0.01442196685820818, 0.013623315840959549, 0.01926424540579319, 0.009851427748799324, 0.009097668342292309, 0.02121863141655922, 0.01207784004509449, 0.01034970860928297]","[0.0002786613767966628, 0.0007869834080338478, 0.0008238452137447894, 0.0009672254091128707, 0.0011746479431167245, 0.0011423424584791064, 0.0009299952653236687, 0.001690143602900207, 0.0006025955663062632, 0.0004360429011285305]"
models/latent10.eqx,2,5,1032,892,10,0.22379444539546967,0.03736534342169762,0.16696277553288308,0.022379444912075996,0.0037365343887358904,0.16696270768952684,0.22379446029663086,0.03736533597111702,0.16696273112374369,"[0.018791338428854942, 0.02337009459733963, 0.022233234718441963, 0.02319040149450302, 0.027289096266031265, 0.039295487105846405, 0.0223347470164299, 0.01815083995461464, 0.017295904457569122, 0.011843309737741947]","[0.0015968551160767674, 0.002091100439429283, 0.003298187628388405, 0.003776917001232505, 0.003795163705945015, 0.0112285315990448, 0.0056967115961015224, 0.001525620580650866, 0.0035889213904738426, 0.0007673322688788176]"
models/latent10.eqx,2,6,1032,958,10,0.16089516878128052,0.015069176442921162,0.09365834673894155,0.01608951762318611,0.0015069176442921162,0.09365829001222786,0.16089513897895813,0.01506918016821146,0.09365838724063837,"[0.02057417295873165, 0.01605001650750637, 0.015956129878759384, 0.017666449770331383, 0.01941654458642006, 0.015350669622421265, 0.012180240824818611, 0.014317026361823082, 0.008422847837209702, 0.020961055532097816]","[0.0018738870276138186, 0.0016299898270517588, 0.001087131560780108, 0.0019774693064391613, 0.0017910663736984134, 0.0014911284670233727, 0.0012316282372921705, 0.0012767816660925746, 0.0006021042936481535, 0.002107989275828004]"
models/latent10.eqx,2,7,1032,1028,10,0.1773773729801178,0.01559695228934288,0.08793089641587022,0.01773773692548275,0.001559695228934288,0.08793085364712065,0.1773773431777954,0.015596958808600903,0.08793094794332162,"[0.014211801812052727, 0.013687924481928349, 0.014611589722335339, 0.02535974234342575, 0.018898820504546165, 0.01643672026693821, 0.014090261422097683, 0.03244195878505707, 0.010678938589990139, 0.016959620639681816]","[0.0009903974132612348, 0.0008438621880486608, 0.0009937031427398324, 0.0020499201491475105, 0.001189530361443758, 0.0021180924959480762, 0.0019188947044312954, 0.003711890196427703, 0.000321620813338086, 0.0014590404462069273]"
models/latent10.eqx,2,8,1032,974,10,0.0995137095451355,0.008104723878204823,0.08144328154198718,0.009951370768249035,0.0008104724111035466,0.08144321174901148,0.0995137095451355,0.008104724809527397,0.08144329090072262,"[0.009209385141730309, 0.008567523211240768, 0.011159433051943779, 0.008066746406257153, 0.01744701713323593, 0.011420478112995625, 0.008412024937570095, 0.009478962980210781, 0.006861951667815447, 0.008890188299119473]","[0.0005876242648810148, 0.0005625550984404981, 0.0009482241584919393, 0.0007194989593699574, 0.001751583768054843, 0.0010798913426697254, 0.0007941978983581066, 0.0006314197671599686, 0.0005154060199856758, 0.0005143224843777716]"
models/latent10.eqx,2,9,1032,1009,10,0.08742792904376984,0.004704364109784365,0.05380847542830876,0.008742792531847954,0.00047043641097843647,0.05380842232965326,0.08742792904376984,0.004704365041106939,0.05380848608076819,"[0.005507464520633221, 0.005745526868849993, 0.012778883799910545, 0.01095517072826624, 0.011045225895941257, 0.006127462722361088, 0.005203793756663799, 0.01575651206076145, 0.005270696710795164, 0.009037192910909653]","[0.00014545323210768402, 0.00020966611918993294, 0.000817886262666434, 0.0006612421129830182, 0.0005360814393498003, 0.0003339784743729979, 0.00021843859576620162, 0.0011350649874657393, 0.00014623622701037675, 0.0005003168480470777]"
models/latent10.eqx,3,0,1010,980,10,0.12680429220199585,0.010783527046442032,0.08504070334509757,0.01268042903393507,0.0010783526813611388,0.08504064240009977,0.12680432200431824,0.010783527977764606,0.08504069070288058,"[0.010241665877401829, 0.009192955680191517, 0.012219666503369808, 0.017281806096434593, 0.011585887521505356, 0.016481731086969376, 0.0160048920661211, 0.011571918614208698, 0.013519929721951485, 0.008703847415745258]","[0.000358934368705377, 0.0005412930040620267, 0.0009123386698774993, 0.0021003272850066423, 0.0006229678983800113, 0.0015132618136703968, 0.0024638306349515915, 0.0007041656062938273, 0.0012780845863744617, 0.00028832335374318063]"
models/latent10.eqx,3,1,1010,1135,10,0.21540503203868866,0.012792663648724556,0.05938887747310428,0.021540503948926926,0.0012792663183063269,0.05938884844342609,0.2154049575328827,0.012792660854756832,0.059388885044185276,"[0.01424084510654211, 0.01518735010176897, 0.021551255136728287, 0.02242770418524742, 0.023835280910134315, 0.022585637867450714, 0.033487483859062195, 0.03346198797225952, 0.010926739312708378, 0.017700746655464172]","[0.000581122818402946, 0.00041044296813197434, 0.001381626701913774, 0.0011033769696950912, 0.002361183287575841, 0.0014460436068475246, 0.0024773168843239546, 0.001685613882727921, 0.0005837432690896094, 0.0007621925906278193]"
models/latent10.eqx,3,2,1010,1032,10,0.22913432121276855,0.0249013714492321,0.108675864142372,0.022913431748747826,0.0024901372380554676,0.10867582728777743,0.22913432121276855,0.024901363998651505,0.10867583162615953,"[0.023408764973282814, 0.022528687492012978, 0.023166660219430923, 0.020946860313415527, 0.026321077719330788, 0.036566417664289474, 0.026568744331598282, 0.01774797961115837, 0.012188111431896687, 0.01969102770090103]","[0.0017379031050950289, 0.001970406388863921, 0.0023381507489830256, 0.0020284971687942743, 0.002993715228512883, 0.005793322809040546, 0.0040021175518631935, 0.001555739319883287, 0.0011642746394500136, 0.0013172434410080314]"
models/latent10.eqx,3,4,1010,982,10,0.1282348334789276,0.0051004355773329735,0.0397741786784425,0.012823482975363731,0.0005100435810163617,0.039774153734575164,0.1282348781824112,0.0051004355773329735,0.039774164812915194,"[0.006962688639760017, 0.011367345228791237, 0.01442196685820818, 0.013623315840959549, 0.01926424540579319, 0.009851427748799324, 0.009097668342292309, 0.02121863141655922, 0.01207784004509449, 0.01034970860928297]","[0.00016142235836014152, 0.00043315155198797584, 0.0006070741801522672, 0.0005527200410142541, 0.0007161956746131182, 0.00043746866867877543, 0.0004421170160640031, 0.001144858542829752, 0.00036484390147961676, 0.00024058400595095009]"
models/latent10.eqx,3,5,1010,892,10,0.22379444539546967,0.04026465117931366,0.17991800157944732,0.022379444912075996,0.004026465117931366,0.1799179262296812,0.22379446029663086,0.04026464745402336,0.1799179729537291,"[0.018791338428854942, 0.02337009459733963, 0.022233234718441963, 0.02319040149450302, 0.027289096266031265, 0.039295487105846405, 0.0223347470164299, 0.01815083995461464, 0.017295904457569122, 0.011843309737741947]","[0.0018263974925503135, 0.003172589698806405, 0.004376515280455351, 0.005105608142912388, 0.003125197486951947, 0.009046555496752262, 0.006183526013046503, 0.002163640456274152, 0.004199774004518986, 0.001064848038367927]"
models/latent10.eqx,3,6,1010,958,10,0.16089516878128052,0.012049955315887928,0.07489320318459344,0.01608951762318611,0.0012049955548718572,0.07489315927059138,0.16089513897895813,0.012049953453242779,0.07489320548016443,"[0.02057417295873165, 0.01605001650750637, 0.015956129878759384, 0.017666449770331383, 0.01941654458642006, 0.015350669622421265, 0.012180240824818611, 0.014317026361823082, 0.008422847837209702, 0.020961055532097816]","[0.001553954090923071, 0.001101193716749549, 0.0008183044847100973, 0.0020472879987210035, 0.0011187248164787889, 0.001056412234902382, 0.0010474688606336713, 0.0011908208252862096, 0.0006862411973997951, 0.001429546857252717]"
models/latent10.eqx,3,7,1010,1028,10,0.1773773729801178,0.010271181352436543,0.057905811777524296,0.01773773692548275,0.001027118181809783,0.05790578623794571,0.1773773431777954,0.010271182283759117,0.05790582675717191,"[0.014211801812052727, 0.013687924481928349, 0.014611589722335339, 0.02535974234342575, 0.018898820504546165, 0.01643672026693821, 0.014090261422097683, 0.03244195878505707, 0.010678938589990139, 0.016959620639681816]","[0.000510508194565773, 0.0005852640606462955, 0.0009053924586623907, 0.0012638369807973504, 0.0010106858098879457, 0.0010641934350132942, 0.0011281451443210244, 0.0026078918017446995, 0.00033679965417832136, 0.0008584638708271086]"
models/latent10.eqx,3,8,1010,974,10,0.0995137095451355,0.007028989959508181,0.07063337589667833,0.009951370768249035,0.0007028990075923502,0.07063331450797523,0.0995137095451355,0.007028989493846893,0.0706333712173106,"[0.009209385141730309, 0.008567523211240768, 0.011159433051943779, 0.008066746406257153, 0.01744701713323593, 0.011420478112995625, 0.008412024937570095, 0.009478962980210781, 0.006861951667815447, 0.008890188299119473]","[0.0004929972346872091, 0.0006306868162937462, 0.0008937662933021784, 0.0007413543644361198, 0.0011132019571959972, 0.0007641658885404468, 0.0008321965578943491, 0.0006302864640019834, 0.00046583599760197103, 0.00046449873480014503]"
models/latent10.eqx,3,9,1010,1009,10,0.08742792904376984,0.00403796648606658,0.04618622525283384,0.008742792531847954,0.0004037966427858919,0.046186179010100775,0.08742792904376984,0.00403796648606658,0.04618622525283384,"[0.005507464520633221, 0.005745526868849993, 0.012778883799910545, 0.01095517072826624, 0.011045225895941257, 0.006127462722361088, 0.005203793756663799, 0.01575651206076145, 0.005270696710795164, 0.009037192910909653]","[0.00012862194853369147, 0.0001897767069749534, 0.0006637065089307725, 0.0005331202410161495, 0.00033566277124918997, 0.0002522944996599108, 0.00019929948030039668, 0.00111720513086766, 0.00014427080168388784, 0.00047400861512869596]"
models/latent10.eqx,4,0,982,980,10,0.12680429220199585,0.007682511582970619,0.06058557517025396,0.01268042903393507,0.0007682511350139976,0.06058553122317164,0.12680432200431824,0.007682512979954481,0.06058557194791152,"[0.010241665877401829, 0.009192955680191517, 0.012219666503369808, 0.017281806096434593, 0.011585887521505356, 0.016481731086969376, 0.0160048920661211, 0.011571918614208698, 0.013519929721951485, 0.008703847415745258]","[0.00023192189109977335, 0.00044049814459867775, 0.0005397425848059356, 0.0014897807268425822, 0.0009848115732893348, 0.0011378329945728183, 0.001257839147001505, 0.0006185212987475097, 0.0006898540887050331, 0.0002917095262091607]"
models/latent10.eqx,4,1,982,1135,10,0.21540503203868866,0.011884436011314392,0.05517250617179073,0.021540503948926926,0.0011884436244145036,0.055172482292313536,0.2154049575328827,0.011884436942636967,0.05517252957883966,"[0.01424084510654211, 0.01518735010176897, 0.021551255136728287, 0.02242770418524742, 0.023835280910134315, 0.022585637867450714, 0.033487483859062195, 0.03346198797225952, 0.010926739312708378, 0.017700746655464172]","[0.0005079684196971357, 0.000545350369066, 0.0007295086397789419, 0.0010912178549915552, 0.002098481170833111, 0.000971143483184278, 0.001927675912156701, 0.0027041598223149776, 0.0005602030432783067, 0.0007487271213904023]"
models/latent10.eqx,4,2,982,1032,10,0.22913432121276855,0.012862666510045528,0.05613592010400908,0.022913431748747826,0.0012862666044384241,0.05613589693520032,0.22913432121276855,0.012862666510045528,0.05613592010400908,"[0.023408764973282814, 0.022528687492012978, 0.023166660219430923, 0.020946860313415527, 0.026321077719330788, 0.036566417664289474, 0.026568744331598282, 0.01774797961115837, 0.012188111431896687, 0.01969102770090103]","[0.0007016423041932285, 0.0009678116766735911, 0.001368186203762889, 0.0011362991062924266, 0.001765793887898326, 0.0025665112771093845, 0.0019458654569461942, 0.0011570180067792535, 0.0005271321278996766, 0.0007264064042828977]"
models/latent10.eqx,4,3,982,1010,10,0.17165999114513397,0.0067877396941185,0.03954176656668927,0.017165999859571457,0.00067877396941185,0.039541744119025876,0.17165999114513397,0.006787738762795925,0.039541761141298565,"[0.014033440500497818, 0.018079601228237152, 0.01967022567987442, 0.016959993168711662, 0.01790417917072773, 0.020511697977781296, 0.01769704930484295, 0.017831701785326004, 0.012223917990922928, 0.01674819178879261]","[0.00034590603900142014, 0.0006912800599820912, 0.0008988265180960298, 0.0008074187790043652, 0.0007635926594957709, 0.0006348119350150228, 0.0008953387732617557, 0.0007010395056568086, 0.0004499397473409772, 0.0005995857063680887]"
models/latent10.eqx,4,5,982,892,10,0.22379444539546967,0.020943235605955124,0.0935824597126238,0.022379444912075996,0.0020943235140293837,0.09358241843948051,0.22379446029663086,0.020943231880664825,0.09358243683548297,"[0.018791338428854942, 0.02337009459733963, 0.022233234718441963, 0.02319040149450302, 0.027289096266031265, 0.039295487105846405, 0.0223347470164299, 0.01815083995461464, 0.017295904457569122, 0.011843309737741947]","[0.0011188247008249164, 0.0016243326244875789, 0.00172614143230021, 0.0020168006885796785, 0.0032160088885575533, 0.0051940372213721275, 0.002713411580771208, 0.0013511424185708165, 0.001453197794035077, 0.0005293379072099924]"
models/latent10.eqx,4,6,982,958,10,0.16089516878128052,0.016566453501582146,0.10296426298828032,0.01608951762318611,0.0016566453268751502,0.10296419917809213,0.16089513897895813,0.016566453501582146,0.1029642820601677,"[0.02057417295873165, 0.01605001650750637, 0.015956129878759384, 0.017666449770331383, 0.01941654458642006, 0.015350669622421265, 0.012180240824818611, 0.014317026361823082, 0.008422847837209702, 0.020961055532097816]","[0.0012921913294121623, 0.0017521199770271778, 0.0009464680915698409, 0.0020868428982794285, 0.002963593928143382, 0.0018175144214183092, 0.0007897189352661371, 0.0013573247706517577, 0.0005599527503363788, 0.003000726457685232]"
models/latent10.eqx,4,7,982,1028,10,0.1773773729801178,0.017411155626177788,0.09815882574008548,0.01773773692548275,0.0017411155859008431,0.09815877930919667,0.1773773431777954,0.01741115376353264,0.09815883173135664,"[0.014211801812052727, 0.013687924481928349, 0.014611589722335339, 0.02535974234342575, 0.018898820504546165, 0.01643672026693821, 0.014090261422097683, 0.03244195878505707, 0.010678938589990139, 0.016959620639681816]","[0.00034829668584279716, 0.0010944833047688007, 0.0009800185216590762, 0.002705004531890154, 0.0021915321704000235, 0.0014274270506575704, 0.0016250351909548044, 0.005155615042895079, 0.000590300711337477, 0.001293440698646009]"
models/latent10.eqx,4,8,982,974,10,0.0995137095451355,0.004557637497782707,0.045799086986348075,0.009951370768249035,0.00045576374395750463,0.045799045838108066,0.0995137095451355,0.004557637497782707,0.045799086986348075,"[0.009209385141730309, 0.008567523211240768, 0.011159433051943779, 0.008066746406257153, 0.01744701713323593, 0.011420478112995625, 0.008412024937570095, 0.009478962980210781, 0.006861951667815447, 0.008890188299119473]","[0.00027193856658414006, 0.0004002379428129643, 0.0005029109306633472, 0.0003748423478100449, 0.0012499919394031167, 0.00031616364140063524, 0.0003571476263459772, 0.0005489303730428219, 0.00025897310115396976, 0.00027650114498101175]"
